text,rating
"Amsyong, mau beli paket, dibilangnya transaksi tidak dapat diproses. Diulang 3 kali, berhasil yg ketiga, tapi kenapa malah jadi beli 3 kali paketnya. Ampas.",1
muter muter kek pala bapakkau,1
"tolong dong min untuk pengguna tukar pion digunakan untuk menukar kita jangan ada batasan waktu min, sayang kuotanya sisak bayak habis karena berlaku 1 hari saja.",2
"mau beli paket sepuasnya 1 hari, setelah dibeli malah dpt 15GB malah kena prank saya waduh",2
Loading aplikasi sangat lama. Sudah beberapa kali komplain tapi tetap sama saja,1
"woi kocak uda hampir 5thn pekek kq makin parah, sinyal dulu benerin update Apk tiap minggu giliran sinyal brantakan bnget, rugi bayar mahal. mana APK isinya hadia fake semua cok.",1
"paket internet mahal, aplikasi sering eror mau ngecek paket aja ngak bisa stuck di loading, ngak ada istilah harga sesuai kualitas disini. terus ngak ada fitur perpanjang aktif paket data jadi sisah data nya pergi kemana, cuma ada perpanjang aktif kartu kirain paketnya yg di tambah sebulan ternyata masih aktif kartunya",1
update terus bukan makin bagus malah makin lelet,1
"sinyal bagus sering sekali bukak applikasi nya susah, ngebug melu2 appnya dibenerin gak sih ini app, sinyal bgus kok ndak bisa proses memuat trs, niat gak sih sebenernya ini aplikasi, udah tau di komplain gak dibenerin gmn sih Telkomsel?????",1
mantap,5
"ERORRR,LAMBAT",1
"sangat susah,mau beli paket aja susahnya minta ampun 😡😡😡😡😡",1
matap,1
paket inet terjangkau sinyal Joss👍👍,5
keren,5
perasaan lemot banget ini aplikasi,1
kenapa tidak bisa login menggunakan nomor Telkomsel,1
paket promo biasa nya hilang,1
kuota mahal sinyal sulit,1
banyak promonya mantap,5
TDK stabil,3
kali ini harus 1 bintang.. saat nya ganti kartu.. gila lambat banget..signal 4.5G... speed nya EDGE..,1
"Haii,mohon maap min ini bukan d plosok knpa sinyal akhir akhir ini selalu ngelag, tolong sesuaikan dengan kuotanya yg mahal.makasih min",3
aplikasi begoook mau ngecek kuota cuma loding terusss gokkk,5
apa apaan aku udah beli kartu harga 100 ribu masih mahal aja pulsanya,1
sangat terganggu dengan info sms yg dikirim oleh 8000. tolong hentikan!,1
harga paket naik kuota dikurangin... yang korupsi siapa yang diperas pelanggan,1
bagus,5
ribet tidak bisa log in,1
mahal banget untuk kartu ku. promonya juga cuman sekali,2
"jaringan nya sangat sangat buruk, paket mahal jaringan buruk tidak setimpal sama harga, Kalau tidak niat mending gk usah ada lagi aja jaringan Telkomsel di Indonesia ini",1
TELKOMSEL termahal paling mahal super mahal gila mahal sakti mahal MAHAL nya berkali-kali lipat dibanding kartu prabayar lainnya,1
sangat membantu dalam pembelian paket data,5
udh berlangganan lama tpi makin ke sini makin susah banget sinyal nyaa... ampunn... tolong di perbaikin untuk sinyal nyaaaa,1
sangat cocok untuk aku banyak promo2 yang murah,5
baik,5
Jaringannya sangat ngeleg tidak rekomended dan harganya sangat mahal dosa dunia akhir telkomsel,1
mudah,5
god apk,5
"Jadi semakin berat ya di sinyal kurang bagus susah di buka dan mengecek pitur pitur yang tersedia, malah makin buruk sinyalnya aplikasi makin susah di akses",2
aplikasi super lemot. Nggak perlu panjang lebar untuk mewakili semua unek2 di kepala.,1
"poin tidak berguna , GK bisa di tuker kuota",1
jaringan lag cs tidak membantu,1
aplikasi banyak bercanda,1
sat set apa'y.....jaringan kalo malem doank bagus....sat set matamu...,1
"akhir-akhir ini aplikasi lemot. buka untuk isi paket muter"" aja. segera di perbaiki. kursng responsif.",3
makin lama sinyal makin buruk. saya tinggal di surabaya pusat tp sinyal naik turun kyak di pedalaman,3
"sudah di update.mlah lama kebuka,ga niat nih bkin aplikasi,ada paket data murah ngeleg,amoe aplikasi nya sendiri ga kuat kebuka,,kalo ngasih data gratis kuota yg iklas,dapat paket dat gede murah,tapi di kurangi keceptan nya,,",2
susah login nyaa,1
"kartu t41 jaringan buriq paket mahal, tolong lah jaringan nya di stabilkan, masa buat buka yt doang lag, padahal udah 4G",3
tidak bisa log in,1
Aplikasi lemot. Lelet.. Mau aktifkan paket internet aja susah amat. Jaringan sampah,1
kuota nya makin mahal 😌,1
"tolong perbaiki lah jaringan internet lambat kali,mahal tapi lambat",1
update aplikasi terlalu berat,2
"kuota mahal tapi aplikasi lelet banget kocak kocak, duitnya habis dikorupsi ini mah",1
jaringannya kurang memadai kalo gini pasti akan tamba sepi mohonlah diperbaharui,1
"application force close, application stops, can't be opened at all!, before the update it wasn't like this!",1
terlalu mahal sekarang Telkomsel,5
"Telkomsel memang terbaikkk, selalu memberi solusi kemudahan bagi pelanggan ❤❤",5
lucu bgt nih apk di suruh verifikasi akun udh di coba beberapa kli gagal terus padahal udh ikut panduan dengan benar,1
"aplikasinya kok lemot gini, mau cek kuota aja susah. mau beli paket lagi juga susah.",1
"aduh2 Telkomsel, kenapa pulsa saya di ambil, paket data saya masih banyak kenapa kau ambil pulsa saya Telkomsel 🤬🤬🤬🤬🤬🤬🤬",2
"Aplikasi lemot, Sisa kuota gak pernah update Dan fitur pada menu yg lainnya berjalan dengan lambatnya",1
"kok ini apk selalu bug yah, tiap buka mau belanja quota pasti loading mulu gak kelar2 lg loading nya🤦‍♂️",2
paket mahal sinyal susah apk lemot lengkap sekali!!! dari dulu sampai sekarang ga ada perubahan paket mahal sekali!!!,1
jaringan macam apa ini,1
"woyyyy tolong lah jaringan itu yang bener dikit napa, udh harga kuota mahal jaringan jelek, kan konyollll tolong lah perbaiki sinyal nya , masak harga kuota mahal sinyal nya ngeleg parah, tolong lah bikin emosi aja, sinyal nya, kalau sinyal nya jelek mendingan harga kuota nya murahin aja",1
"paket mahal, sinyal ilang-ilangan, apk berat",1
kenapa dah aplikasi ini makin lemot aja Uda gtu paket yg Uda buat langganan ilang LG,1
"Leg parah mau beli paket aja susah banget percuma ada layanan aplikasi tapi tidak stabil, udah mah jaringannya suka ga stabil, beli paket mahal baaaangeeettt... jadi males",1
SEJAK SY PAKAI My Telkomsel SY *TIDAK AKAN PERNAH* BERPALING KE LAIN HATI (My Telkomsel). ❤️😍,4
"telkomsel tolol...pengguna lama, bukan nya di murahin paket kuota nya, ini malah makin di mahalin??? makin gak masuk akal!!!??? ujung2 nya aja juga di korupsi hasil nyekek rakyat??? bukan nya nolong rakyat agar mudah akses internet? ini malah di persulit dengan harga yg naik gak pake otak!!!! tolooooooonggg!!!!! jangan kelewatan anda semua sama rakyat???",1
"Perbaikin dong min my Telkomsel nyah biar lancar lagi ,biar pengguna Telkomsel makin rame",2
lelet parah,1
sinyal sering lemot² tan padahal full kuota mahal juga tolong dong sinyal sama harga kuota nya jangan terlalu mahal,2
mantap jos pelayanan Oke bonus kurang,5
mantap,5
"saya ganti bintang 1, lambat sekali untuk update infonya, tlg perbaiki",1
sinyal simpati makin kesini makin gak JELAS... apa karena dikorupsi juga tuh sinyal yaks....omg!!!!!,1
"saya menggunakan Telkomsel sejak tahun 1990 , saya sangat puas dengan semua aplikasi dan pelayanan Telkomsel, namun sayangnya pada saat saya pensiun di kampung signal Telkomsel tidak stabil. Terimakasih",5
aplikasi eror tolong d perbaiki,1
"pulsa dan paket saya sering hilang,. sudah di lihat di transaksi tapi tidak ada transaksi yg memakai pulsa,.sudah melapor tetapi tidak di gublis, pliss peforma nya nurun bangett dari yg dulu",1
tiap buka aplikasi ngeleg nya parahhhh banget hadduh,3
baik,4
"mantap banget apk ini paket nya murah""",5
balikin harga kuota 90 GB Rp.100.000 WOI NGELEG WOI,1
sering error saat transaksi. keluar Mulu pas mau beli paketan,2
aplikasi lambat,1
"dengan bangga mengaku jaringan terbaik no1 di Indonesia, nyatanya sampah, udah berhari-hari gangguan,masa nelfon operator nya aja gak bisa²,sibuk terus, udah paketnya makin mahal,jaringanya makin ancur, lebih baik jual aja perusahaan kalian,gak berguna juga skarang, malah nyusahin",1
bagus,5
bos minta di pebarui aplikasi masak asal kita mau belik paket harus kita apos2 dlu aplilasinya.lambat x udah telkomsel.,1
lemot,1
"aplikasii nya gk bisa di BUAKAK,kembali teruss udah di hapus dan di dowlond ulg tetap gk bisa di BUKAK!!!",1
aplikasi udh berat internet harus cepet gw pake wifi buka ini ga bisa cok,1
"knapa skarang my telkomsel ngelag ya,,transaksi gagal terus padahal sinyal bagus",2
aplikasi paling lemot...,1
gak enak banget ngelag tapi harganya mahal,2
aplikasi kasi ga bisa dibuka sangat lelet pas di buka ga bisa masuk padahal pas coba aplikasi yang lain lancar sinyal bagus,1
"Telkomsel ko jdi g jelas bgt masa maketiin paket internet tulisannya 30 hari pas dicek cuma 13 hari gimana si, tolong dong telkomsel diperbaiki lagi udah make telkomsel bettaun2 tpi lama2 gini",1
👍,5
"telkomsel makin lama makin parah jaringannya udah beli paket mahal masalah jaringan sulit,,kacau sih klo gini terus telkomsel",1
"Telkomsel beli mahal2 tapi jaringat lemot naudzubillah, perbaiki lah jaringan woyyy telkomsel",1
syaa mengagumi Telkomsel tetapi saya ingin meminta buat paket yg lebih murah lagi🙏🙏,5
"Lemot sekali, padahal jaringan maximal.. Tolonglah dibenerin tuh aplikasi nya.. Masa sekelas telkomsel nggak bisa beresin sistem aplikasi nya sendiri biar Sat Set... Masa lebih cepet pake *xxx#............. Udah setia pake no dari telkomsel ini hampir 25th lho..",1
KUOTA INTERNET MAHAL,1
ngecek sisa paketan aja susahnya,1
Harga paket internet Telkomsel makin besar jaringan makin lemot. Parah!!!!!!,1
sering muter ga jelas paket ga update,1
saya kasih bintang 4... karena di area maluku dan papua ... paket darurat terlalu mahal.. masa cuma 2 GIGA saja 30ribu.. gila bung😱😱😱,4
"provider gajelas, padahal dari dulu beli paket selalu sama 21gb, sekarang malah gabisa buka tiktok, ig, discord, game, cuma bisa buka youtube sama wa doang,",1
"apk gak jelas, banyak errornya daripada normalnya",1
app berat mau pakai kuota ataupun wifi mau beli paket pun susah,1
"Gabut, viralin sja aplikasi ini, Jaringan Ngebut? oh Tentu tidak.. Harga murah? jangan tanya, Harga setara Nyawa, Jaringan Sangat lancar? Tentu tidak, No recommended Buat Orang yang baru beli telkomsel dan Instal apk ini, Mending Beli di *363# jangan di apk ini, NO RECOMMENDED... Buat anak kost apa lagi Anak rumahan.. NO RECOMMENDED",1
oke jos kletek,4
"Kualitas makin kek apa aja makin kesini makin lemot kalah sama yang swasta padahal negeri jangan kasih saran restart hp,hp direstar sampai mati sinyal makin busuk parah makin gak jelas mungkin sudah waktunya beralih ke provider swasta klo gini setiap bulan berlangganan tapi gak ada kemajuan malah makin mundur...KONOHA KONOHA SELAMAT DATANG DINEGARA KONOHA",1
cepat bangets,5
"Sumpah yaa ini telkomsel makin hari makin aneh, makin lola, mau download nih aplikasi aja lamanya minta ampun, udalah mahal, lola, merugikan",1
"aplikasi nya lemot, berat . harga paket nya makin ga ngotak",1
"Telkomsel tolong lah , masa mau login tidak bisa , alasannya nya terjadi kesalahan,udah sebulan sabar gk bagus juga tolong lahh",3
bagai mana caranya menghapus notivikasi yg sudah lama.... dan menghapus riwayat akun..!?? karna bnyak sekali notif jadi bertmbah besar ukuran fail appnya,3
"kenapa sih nyusahin bener, mau isi Paket aja harus login ulang. udah gitu gak bisa bisa ???",1
sangat bagus...,5
apk nya bagus dan gak bikin ribet,4
"apk apa apaan sih, sinyal bagus, ga ada kendala, udah di hapus cache, udah for close, masih aja lama loading nya, niat ga sih?",1
JELEK BET JARINGAN NYAA!!!,2
"make operator lain jaringan full, tpi giliran pake kartu telkomsel pling tinggi bar jaringan mentok di 2 garis bar. Sering koneksi 4G jadi 3G. Telkomsel selangkah jauh lebih mundur",1
"buka aplikasi lama banget, mau liat menu aja muter2, kesel sendiri jadinya",1
saya mendapat kan bonus paket gratis,5
"makin nggk jls ya sekarang app my telkomsel login udah nggk bisa sms kode verifikasi udah nggk masuk skali masuk 3 hari kedepan mending di hapus aja lah,ini klok kek gini kesalahan dari aplikasinya apa dari no telkomselnya si capek banget ngerasain app nggk bisa d pakek kek gini",1
Niat bikin aplikasi ngga sii....Biji lag telkomsel...,1
"Dalam beberapa bulan ini, my Telkomsel lemot,jaringan bagus tapi apknya nggak bisa buka",4
"aplikasi cenderung amat berat saat loading masuk dan terkadang stuck loading saat sudah masuk ke menu utama.. tolong di perbaiki kembali masalah loading, signal yg terkadang tiba² drop,promo paket internet, dan point Telkomsel buat lebih menarik agar dapat di tukarkan ke paket data atau pulsa agar tidak hangus begitu saja.. wahh paket Internet yg sebelumnya ada promo sudah tidak ada, wahh gila sih mahal juga sinyal terkadang ngadat trus menghilang gtu aja",1
"sinyal di daerah ntt sering hilang , mohon di perbaiki klo gini terus mending pindah provider aja yang lebih murah",1
"aplikasi nya lemot, boro² di jaringan provider lain, di jaringan sendiri pun slow respon,sebenernya udah dari lama pengen kasih rating, tapi masih nunggu kali aja ada perbaikan, nyatanya sampe saat ini masih payah, hire IT yg lebih jago donk, biar aplikasinya gak stuck mulu, error mulu, lemot mulu, PAYAH.....",1
"aplikasi tayi,refresh aja sulit bnget mau cek ini itu gak bisa pdhal jringn bgus,smpai ketipu jg kuota msh bnyk di app pas cek lewat sms trnyta kuota udh nol..telkomsel burik",1
lebih mudah dan simpel,5
haragnya biasa aja dan jaringan nya buruk sekali saat malam padahal no1 yg terbaik tapi kok gini? HOW!,2
"apk nya sangat bagus sampai ngebug, keren banget, sinyal bagus tpi tidak bisa ngapa² in",5
Susah Aplikasi Nya Padahal Jaringan Pake Data Kenceng Saat Bukan My Telkomsel Lelet Banget Ga Bisa di buka udah ikutin tutorial dari telkomsel nya suruh hapus cache sama aja perbaiki dulu ini apk nya ga jelas soalnya,1
Telkomsel tuh perusahaan Badan Usaha Milik Negara. Sekelas aplikasi nya aja kok berat banget dan lemot. Apa jangan jangan dana nya banyak yang di korupsi oleh pejabat dan karyawannya kah? sehingga untuk memperbaiki aplikasi nya saja nggak bisa.,1
jaringan telkomsel makin se sini makin hancur kecepatan cuman .0.23 mbps rugi maketin telkomsel,1
"lelet untuk membuka aplikasi,,pindah Yui ka kartu lain,,sampah Telkomsel sekarang",1
"Ga update info sisa kuota, sisa saldo, tiba-tiba hilang kuota.",1
"anjirlah apk aneh di update bukanya makin mudah mlh makin ngelag, tiba"" keluar sendiri gitu aja trs",1
woi kikir paket lu udh mahal ngelag pula lu kurang apa lagi sih woii,1
Jaringan di tahun 2025 ini sungguh luar biasa kualitas nya 1000 kali lipat kecepatan dari pada yang biasanya1,5
"jaringan tidak stabil, signal buruk, tidak ada perubahan lebih baik sejak membuat laporan mengecewakan sekali",1
aplikasi yg sangat lemot dan bug yg ga jelas!!,1
mantap yhh,5
"KENAPA MASIH LELET SIHH?? MAU BELI PAKET AJA LAME BANGET MUNCUL MENU NYAA, PADAHAL SINYAL PENUHHH😡",1
parah sinyal nya sekarang .kalo masalah bonuh .murah .dn gampang bnyk pilihan kouta nya. cuman sinyal nya.itu 1 permasalahan nya . semuanya ok cocok d kantong.. terimakasih.,1
jelek banget harga kuota mahal spek ecek ecek,1
jaringan gak bagus harga kuota mahal buat buka apk my Telkomsel aja lemot,1
lemot bgt kacau😪,1
customer service lambat dalam membantu pelanggan saat sedang ada kendala,1
"sinyal di tempat gua kaya eek, ilang mulu padahal bukan pedalaman, paket abis waktu nya mulu taik",1
aplikasi jelek daftar nomor aja gak bisa,1
aplikasi leletnya,1
jaringan lebih kuat dan jangkauan luas,5
"harga paket makin mahal tapi jaringan nya lemot, tidak sebanding dengan harga paket data",1
sangat baik,5
"jaringan Telkomsel sangat buruk, saya sudah lelah, pernah jaringan nya sampai 800b apa apaan dah, bahkan tidak sampai 1kb, apa yang bisa digunakan dengan jaringan yang seperti itu, bahkan membukan aplikasi Telkomsel sendiri pun harus menunggu selama 2 menit untuk bisa mengakses, itupun juga tetap harus menunggu untuk loading nya lagi yang bisa sampai lebih dari 5 menit, saya harap untuk jaringan tolong lah di perbaiki, terimakasih",1
"Praktis digunakan, sy suka pakai ini!",5
"semenjak mengadukan keluhan alhamdulillah sekarang harga paket lebih terjangkau, terimakasih Telkomsel telah mendengar keluhan costumer",4
"heran pdhl ngk. ngapain ,ehhh tiba"" pulsa kesedot sendiri ,pdhl dta ngk on ,tagihan kartu jg ngk ad ,males cokkkorupsi Mulu kerjaanny",1
"Payah bikin aplikasinya, kebanyakan loading. Bukan mempermudah membeli paket, cek paketnya aja gak muncul.",1
"aplikasi tdk berguna, tidak bisa cek tagihan",1
Sangat bagus,5
makin kesini GK kaya dulu lemot mulu,1
"Sekarang Telkomsel dari yang 90GB 100RB sekarang jadi 80GB 100rb sekarang jadi 60GB 100rb. Njir lah.....makin turun aja GILLLAA EMANG, mana jaringan sering putus putus LAMOTTTTT JUGA HADEH !!!!",1
"paket internet masih ada,tapi pulsa habis di sedotnya,,semakin mahal paketnya,semakin lelet jaringan nya,,",1
mahal kli paket Telkomsel kayak yatim,1
"Bahaya ini provider, sekarang harus diperpanjang masa aktifnya, kalau lupa nomor hangus dan itu kena daur ulang habis kena bobol atm dll 🗿",1
aplikasi in lelet apdet ny sdh pulsa habis baru apdet kalow paket habis,1
klo bisa kota besar harga murah,3
"Aplikasi yang seharusnya dibuat oleh softdev handal jadi seperti aplikasi abal-abal, 1. Sangat lambat loading ditengah koneksi yang baik, padahal kebutuhan aplikasi cepat saat ini lebih utama 2. Kebutuhan informasi sangat setengah hati, mengadakan rewards point undi tapi untuk mendapatkan informasi undian pemenang sangat susah dan cepat hilang 3. Aplikasi sering minta verifikasi email padahal sudah berkali-kali dilakukan verifikasi dan berhasil 4. bersihkan chace tetap saja lalot",1
